"Share of RES in total generation (%)","9.39","7.70","17.84","0.24","0.05","9.46"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.14","12.17","33.01","8.35","18.76","20.46"
