"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9190","0","209.8","120.6","0.7","129"
"","Haryana","8371","0","177.3","113.7","-0.7","279"
"","Rajasthan","7644","0","172.8","51.7","2.5","308"
"","Delhi","5032","3","103.8","72.1","1.0","365"
"","UP","11492","2820","266.0","123.1","1.8","609"
"","Uttarakhand","1631","105","33.3","14.6","1.7","229"
"","HP","1178","0","23.2","-0.8","0.5","112"
"","J&K","1660","100","30.9","17.1","-1.0","166"
"","Chandigarh","262","0","5.4","5.2","0.2","35"
"WR","Chhattisgarh","2817","130","61.6","15.4","0.6","239"
"","Gujarat","9606","13","214.2","33.5","0.6","335"
"","MP","5379","0","120.2","66.2","0.3","263"
"","Maharashtra","16198","51","350.4","93.0","-4.1","347"
"","Goa","443","0","9.1","8.7","0.0","52"
"","DD","269","0","6.2","5.5","0.7","98"
"","DNH","668","53","14.8","14.9","-0.1","43"
"","Essar steel","190","0","2.6","10.0","-7.3","11"
"SR","Andhra Pradesh","6068","300","136.8","37.3","1.4","428"
"","Telangana","5868","900","130.9","74.8","4.1","460"
"","Karnataka","7370","300","152.3","15.3","2.4","668"
"","Kerala","2899","150","55.6","24.5","1.4","186"
"","Tamil Nadu","12077","0","279.3","72.7","0.4","370"
"","Pondy","322","0","7.0","6.8","0.2","42"
"ER","Bihar","2387","0","48.0","44.5","1.0","485"
"","DVC","2480","200","59.7","-13.9","-1.6","325"
"","Jharkhand","980","0","21.2","13.6","0.5","85"
"","Odisha","3623","0","70.1","21.9","-1.6","385"
"","West Bengal","7112","0","140.4","41.2","0.4","402"
"","Sikkim","68","0","1.1","1.3","-0.2","40"
"NER","Arunachal Pradesh","116","2","1.6","1.7","-0.1","39"
"","Assam","1095","306","25.1","16.0","4.2","223"
"","Manipur","118","2","1.6","2.2","-0.6","55"
"","Meghalaya","270","5","4.2","1.3","-0.5","113"
"","Mizoram","78","2","1.1","1.1","-0.3","21"
"","Nagaland","105","2","1.5","1.7","-0.2","29"
"","Tripura","195","17","2.3","1.9","-1.1","88"
