"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.70","5.20","5.90","47.30","46.80"
"SR GRID","0.00","0.00","0.70","5.20","5.90","47.30","B. Frequency Profile (%)46.80"
