"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.96","6.34","7.30","59.21","33.48"
"SR GRID","0.00","0.00","0.96","6.34","7.30","59.21","B. Frequency Profile (%)33.48"
