"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","185.4","-226.7","88.3","-47.4","0.6","0.3"
"Actual(MU)","193.0","-224.7","86.7","-44.3","-7.4","3.2"
"O/D/U/D(MU)","7.5","1.9","-1.6","3.1","-8.0","2.9"
