"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","178.6","-195.1","86.3","-68.2","-0.4","1.1"
"Actual(MU)","157.4","-194.5","89.1","-55.4","1.8","-1.5"
"O/D/U/D(MU)","-21.2","0.6","2.8","12.9","2.2","-2.7"
