"","NR","WR","SR","ER","NER","All India"
"Coal","546","1205","445","417","11","2623"
"Lignite","18","12","41","0","0","71"
"Hydro","261","38","47","86","14","445"
"Nuclear","28","31","37","0","0","95"
"Gas, Naptha & Diesel","36","42","15","0","27","120"
"RES (Wind, Solar, Biomass & Others)","67","118","246","3","0","434"
"Total","955","1445","831","505","52","3788"
