"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.76","14.58","15.35","68.68","15.97"
"SR GRID","0.00","0.00","0.76","14.58","15.35","68.68","15.97"
