"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5412","0","108.3","85.6","0.6","157"
"","Haryana","5704","677","116.8","70.1","-0.8","172"
"","Rajasthan","6684","0","151.8","56.0","-0.7","202"
"","Delhi","4324","0","85.1","60.1","0.8","229"
"","UP","10407","3250","232.4","101.4","4.8","669"
"","Uttarakhand","1657","110","34.4","13.6","0.1","150"
"","HP","1164","9","23.1","-0.2","0.4","172"
"","J&K","764","100","13.9","6.3","-2.9","123"
"","Chandigarh","230","0","4.3","4.2","0.1","37"
"WR","Chhattisgarh","2849","42","62.7","16.5","-1.9","331"
"","Gujarat","9823","0","219.9","89.4","-5.7","314"
"","MP","5915","0","126.9","66.5","-1.7","410"
"","Maharashtra","14702","51","321.1","85.6","0.9","568"
"","Goa","350","0","7.0","6.6","0.1","52"
"","DD","273","0","6.1","6.0","0.1","36"
"","DNH","612","0","14.5","14.7","-0.2","43"
"","Essar steel","342","0","7.1","7.3","-0.2","79"
"SR","Andhra Pradesh","5417","0","123.5","22.9","1.1","275"
"","Telangana","5731","0","122.2","53.1","-0.5","209"
"","Karnataka","6580","350","133.5","8.8","-2.3","244"
"","Kerala","2601","0","49.9","29.4","1.2","240"
"","Tamil Nadu","10837","0","250.6","64.8","2.3","436"
"","Pondy","284","0","6.2","6.2","-0.1","27"
"ER","Bihar","2151","200","48.8","45.3","1.6","280"
"","DVC","2622","0","56.5","-10.3","-0.1","300"
"","Jharkhand","896","0","19.1","10.4","-1.2","0"
"","Odisha","3497","110","70.2","14.8","0.5","150"
"","West Bengal","6581","0","131.2","38.1","0.6","200"
"","Sikkim","68","0","1.1","1.1","-0.1","20"
"NER","Arunachal Pradesh","106","1","1.8","1.7","0.1","28"
"","Assam","1181","169","22.4","14.7","1.8","189"
"","Manipur","121","4","2.0","2.1","-0.1","40"
"","Meghalaya","252","2","4.3","0.1","-0.5","32"
"","Mizoram","71","1","1.1","1.0","0.1","23"
"","Nagaland","104","2","1.7","1.4","-0.1","31"
"","Tripura","216","15","2.3","1.2","-0.2","44"
