"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6835","0","154.8","74.9","-0.7","124"
"","Haryana","6842","0","129.7","112.9","-4.9","102"
"","Rajasthan","9747","0","205.8","57.5","-1.0","358"
"","Delhi","5209","0","103.4","86.4","-1.1","218"
"","UP","12624","1790","277.0","145.8","5.1","580"
"","Uttarakhand","1819","75","39.3","23.3","1.7","207"
"","HP","1248","0","26.5","8.5","0.7","217"
"","J&K","1780","445","36.6","16.4","-0.9","291"
"","Chandigarh","314","0","6.0","5.7","0.3","39"
"WR","Chhattisgarh","3367","0","77.4","24.2","1.3","283"
"","Gujarat","14478","0","316.0","56.8","-1.7","602"
"","MP","7497","0","165.3","106.6","-1.0","653"
"","Maharashtra","19701","0","436.7","140.7","5.0","602"
"","Goa","457","0","10.5","8.3","1.6","103"
"","DD","306","0","6.8","6.4","0.4","50"
"","DNH","714","0","16.4","16.8","-0.4","19"
"","Essar steel","484","0","9.8","9.6","0.2","143"
"SR","Andhra Pradesh","7000","0","147.9","7.7","0.0","544"
"","Telangana","6082","0","136.6","85.3","-1.4","190"
"","Karnataka","8153","0","171.6","66.9","-2.5","497"
"","Kerala","3195","0","61.9","49.7","1.4","164"
"","Tamil Nadu","13923","0","307.9","118.1","2.4","647"
"","Pondy","341","0","7.7","7.8","-0.2","8"
"ER","Bihar","3195","200","64.8","55.6","5.3","400"
"","DVC","2753","0","55.4","-34.6","-1.4","300"
"","Jharkhand","1052","0","15.8","14.1","1.3","240"
"","Odisha","3700","0","76.8","24.7","1.5","320"
"","West Bengal","7613","12","140.3","34.4","0.6","500"
"","Sikkim","91","0","1.6","0.2","1.4","25"
"NER","Arunachal Pradesh","102","2","1.7","2.0","-0.3","53"
"","Assam","1414","75","26.3","20.0","2.2","268"
"","Manipur","138","3","2.1","2.1","0.0","27"
"","Meghalaya","272","0","4.9","1.0","0.0","64"
"","Mizoram","76","2","1.4","1.2","0.2","11"
"","Nagaland","96","6","1.4","1.9","-0.6","11"
"","Tripura","236","0","3.9","3.3","0.3","47"
