"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10230","0","233.3","130.2","-0.2","161"
"","Haryana","8745","0","187.5","157.6","-1.5","259"
"","Rajasthan","8949","56","201.0","67.3","0.9","273"
"","Delhi","5551","0","115.0","88.8","1.1","643"
"","UP","13552","1260","301.8","156.5","1.8","422"
"","Uttarakhand","1699","40","36.0","15.2","-0.2","94"
"","HP","1228","0","26.2","1.6","1.5","138"
"","J&K","1846","412","33.3","15.2","-4.3","82"
"","Chandigarh","334","0","6.4","6.4","-0.1","18"
"WR","Chhattisgarh","3278","0","77.8","19.5","0.2","359"
"","Gujarat","12645","0","280.0","64.0","-1.2","405"
"","MP","6251","0","142.4","90.3","-3.9","193"
"","Maharashtra","16206","0","362.7","130.2","3.4","589"
"","Goa","399","0","8.2","6.8","0.8","62"
"","DD","308","0","7.0","6.1","0.8","77"
"","DNH","731","0","16.8","17.1","-0.3","6"
"","Essar steel","576","0","11.0","11.6","-0.6","130"
"SR","Andhra Pradesh","6060","0","132.7","15.9","1.5","333"
"","Telangana","6577","0","141.5","84.2","1.0","340"
"","Karnataka","7401","0","150.2","60.4","4.1","450"
"","Kerala","3373","0","63.0","46.1","0.7","136"
"","Tamil Nadu","13075","0","275.0","144.9","1.0","275"
"","Pondy","332","0","6.8","7.3","-0.5","15"
"ER","Bihar","3524","0","69.8","68.8","-0.9","400"
"","DVC","2747","0","60.6","-14.2","0.4","200"
"","Jharkhand","1544","0","20.3","16.7","-2.3","350"
"","Odisha","3829","0","77.9","26.7","1.2","200"
"","West Bengal","7263","0","139.3","36.9","2.0","100"
"","Sikkim","89","0","1.3","0.8","0.5","12"
"NER","Arunachal Pradesh","90","4","1.9","2.0","-0.1","10"
"","Assam","1503","52","25.9","15.2","4.3","238"
"","Manipur","121","4","1.9","2.1","-0.2","18"
"","Meghalaya","284","0","4.2","-0.7","0.6","132"
"","Mizoram","77","2","1.3","1.0","0.2","43"
"","Nagaland","109","3","1.7","1.8","-0.2","0"
"","Tripura","214","2","3.8","3.7","0.1","59"
