"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","262.2","-231.9","40.1","-65.9","-5.3","-0.8"
"Actual(MU)","254.4","-223.9","35.3","-60.1","-6.6","-0.9"
"O/D/U/D(MU)","-7.7","8.0","-4.7","5.7","-1.3","0.0"
