"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","162.5","-153.5","60.3","-66.9","-1.9","0.5"
"Actual(MU)","163.1","-161.8","60.6","-60.3","-2.4","-0.8"
"O/D/U/D(MU)","0.6","-8.4","0.3","6.7","-0.5","-1.3"
