"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7481","0","162.6","85.7","0.4","188"
"","Haryana","7255","0","141.7","112.4","-2.3","209"
"","Rajasthan","9712","0","209.1","69.0","1.5","459"
"","Delhi","5925","62","120.4","102.8","-0.4","194"
"","UP","14652","0","317.5","139.2","-0.4","431"
"","Uttarakhand","1775","0","34.5","17.4","-1.6","152"
"","HP","1193","0","24.2","5.9","0.4","165"
"","J&K","1935","484","35.9","18.3","-2.4","237"
"","Chandigarh","344","0","6.5","6.5","0.3","29"
"WR","Chhattisgarh","3104","0","74","26","1","365"
"","Gujarat","15137","16","326","62","-3","320"
"","MP","7283","0","167","118","0","215"
"","Maharashtra","18022","0","403","130","-3","666"
"","Goa","474","0","10","10","0","61"
"","DD","319","0","7","7","0","62"
"","DNH","753","0","17","17","0","9"
"","Essar steel","482","0","9","9","0","112"
"SR","Andhra Pradesh","5959","0","131","2.6","4.2","658"
"","Telangana","5410","0","119","67.0","-1.3","297"
"","Karnataka","8013","0","160","61.6","3.8","398"
"","Kerala","3496","0","64","51.0","2.0","160"
"","Tamil Nadu","13521","0","288","133.6","1.1","630"
"","Pondy","338","0","7","7.6","-0.3","21"
"ER","Bihar","3510","100","74","66.2","3.7","510"
"","DVC","2855","0","63","-33.5","-0.2","210"
"","Jharkhand","1026","0","24","15.2","2.0","265"
"","Odisha","3911","0","79","27.9","0.7","305"
"","West Bengal","7655","0","150","37.7","-0.7","365"
"","Sikkim","94","0","1","1.1","0.2","21"
"NER","Arunachal Pradesh","116","1","2","2.4","-0.6","47"
"","Assam","1437","36","26","19.7","1.8","231"
"","Manipur","133","1","2","2.1","-0.2","16"
"","Meghalaya","275","0","4","2.3","-0.1","36"
"","Mizoram","72","1","1","1.3","-0.2","5"
"","Nagaland","110","0","2","2.0","-0.2","10"
"","Tripura","252","3","4","3.5","0.3","55"
