"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","43960","47584","38340","17867","2316","150067"
"Peak Shortage (MW)","522","0","0","0","45","567"
"Energy Met (MU)","873","1143","858","340","39","3253"
"Hydro Gen (MU)","132","62","98","48","9","350"
"Wind Gen (MU)","6","47","45","----------","----------","98"
"Solar Gen (MU)*","27.61","19.1","75.37","1.97","0.03","124"
"Energy Shortage (MU)","12.7","0.0","0.0","0.0","0.4","13.1"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","45064","54172","39856","18120","2414","152932"
"","18:13","10:58","18:40","18:52","17:28","18:25"
