"Share of RES in total generation (%)","5.03","6.64","32.56","0.35","0.08","11.55"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.33","18.01","54.64","23.22","41.54","34.88"
