"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.25","8.73","8.98","70.75","20.27"
"SR GRID","0.00","0.00","0.25","8.73","8.98","70.75","20.27"
