"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.1","2.2","0.1","86.3","13.6"
"SR GRID","0.0","0.0","0.0","0.6","0.0","84.8","15.2"
