"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41677","38379","33506","15680","1974","131216"
"Peak Shortage (MW)","3725","303","630","756","244","5658"
"Energy Met (MU)","926","843","757","345","39","2910"
"Hydro Gen(MU)","243","91","131","89","18","571"
"Wind Gen(MU)","18","17","65","----------","----------","99"
