"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.86","12.19","13.04","60.07","26.89"
"SR GRID","0.00","0.00","0.86","12.19","13.04","60.07","B. Frequency Profile (%)26.89"
