"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5618","0","112.0","74.4","-0.5","170"
"","Haryana","6299","0","117.7","84.5","-0.3","397"
"","Rajasthan","8172","0","184.7","71.5","0.1","188"
"","Delhi","4302","0","88.2","67.7","0.6","297"
"","UP","11153","2890","243.4","110.4","0.3","387"
"","Uttarakhand","1481","0","21.2","16.3","-7.1","218"
"","HP","1119","0","24.4","7.4","1.4","225"
"","J&K","3171","305","40.5","22.8","4.0","1939"
"","Chandigarh","223","0","4.6","4.7","0.3","18"
"WR","Chhattisgarh","3393","96","80.2","25.6","0.9","256"
"","Gujarat","13524","0","301.4","67.9","0.2","322"
"","MP","7330","0","153.0","101.3","-2.9","360"
"","Maharashtra","17509","63","383.2","101.1","-0.5","463"
"","Goa","366","0","8.3","6.6","1.1","116"
"","DD","268","0","4.9","5.4","-0.5","23"
"","DNH","674","0","15.3","15.8","0.6","21"
"","Essar steel","415","0","8.2","7.6","0.6","151"
"SR","Andhra Pradesh","6057","0","138.8","31.8","1.2","565"
"","Telangana","5463","147","123.9","43.9","30.2","1036"
"","Karnataka","8400","500","161.1","26.5","1.7","407"
"","Kerala","3114","0","61.0","35.7","1.4","203"
"","Tamil Nadu","11950","50","259.6","105.2","0.5","404"
"","Pondy","278","0","7.0","6.0","1.0","39"
"ER","Bihar","2696","0","55.6","53.0","0.5","150"
"","DVC","2414","100","51.5","-19.0","-0.5","320"
"","Jharkhand","840","0","18.7","12.4","-1.1","0"
"","Odisha","3689","0","72.5","18.4","2.3","250"
"","West Bengal","6288","0","126.0","34.9","3.4","350"
"","Sikkim","70","0","1.0","1.0","0.0","25"
"NER","Arunachal Pradesh","103","1","1.2","1.2","-0.1","51"
"","Assam","1189","72","20.8","13.1","1.7","274"
"","Manipur","114","1","1.3","1.9","-0.6","60"
"","Meghalaya","279","1","4.8","2.3","-0.2","87"
"","Mizoram","74","1","1.2","0.9","0.2","29"
"","Nagaland","106","4","2.1","1.1","0.9","34"
"","Tripura","200","18","2.8","0.5","0.2","78"
