"Share of RES in total generation (%)","6.67","6.82","18.23","0.44","0.05","8.36"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.64","12.68","30.87","13.31","27.15","23.34"
