"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","287.0","-237.2","30.6","-77.8","-1.7","0.9"
"Actual(MU)","289.8","-243.0","21.9","-69.1","-3.4","-3.8"
"O/D/U/D(MU)","2.8","-5.8","-8.7","8.7","-1.7","-4.7"
