"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","218.2","-198.4","60.3","-78.5","0.1","1.7"
"Actual(MU)","217.9","-204.0","55.1","-73.4","3.1","-1.3"
"O/D/U/D(MU)","-0.3","-5.6","-5.2","5.0","3.0","-3.0"
