"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","32134","36884","30691","15137","1683","116529"
"Peak Shortage (MW)","2696","1079","5832","603","298","10508"
"Energy Met (MU)","678","856","717","311","27","2588"
"Hydro Gen(MU)","127","40","80","35","4","285"
"Wind Gen(MU)","8","20","34","----------","----------","61"
