"Share of RES in total generation (%)","5.49","7.72","31.97","0.39","0.08","12.00"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.40","11.22","41.71","16.21","29.38","26.60"
