"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.35","23.07","14.44","73.40","12.15"
"SR GRID","0.00","0.00","0.35","23.07","14.44","73.40","12.15"
