"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.71","6.72","7.43","65.28","27.29"
"SR GRID","0.00","0.00","0.71","6.72","7.43","65.28","B. Frequency Profile (%)27.29"
