"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.036","0.00","0.10","4.73","4.84","78.77","16.39"
"SR GRID","0.036","0.00","0.10","4.73","4.84","78.77","16.39"
