"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","124.2","-133.7","51.5","-51.7","7.9","-1.7"
"Actual(MU)","139.1","-133.4","57.9","-60.6","7.1","10.1"
"O/D/U/D(MU)","14.9","0.2","6.4","-9.0","-0.8","11.8"
