"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.1","3.6","16.7","20.3","56.5","23.2"
"SR GRID","0.0","0.1","3.6","16.7","20.3","56.5","23.2"
