"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","181.1","-201.4","85.6","-65.1","-1.0","-0.8"
"Actual(MU)","167.3","-202.6","88.7","-55.8","3.7","1.3"
"O/D/U/D(MU)","-13.8","-1.2","3.1","9.3","4.7","2.1"
