"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9460","0","204.6","108.5","0.2","209"
"","Haryana","8366","0","175.2","120.7","-2.0","149"
"","Rajasthan","9278","0","202.2","59.5","-0.2","387"
"","Delhi","5392","12","112.9","97.3","0.3","294"
"","UP","13980","0","305.0","153.0","1.6","524"
"","Uttarakhand","1888","75","40.5","21.1","1.3","217"
"","HP","1292","0","26.8","4.8","1.5","145"
"","J&K","1873","468","33.6","18.1","-2.8","126"
"","Chandigarh","312","0","6.1","5.9","0.3","23"
"WR","Chhattisgarh","3146","0","75.4","21.7","2.0","578"
"","Gujarat","14707","0","306.7","86.2","-0.2","354"
"","MP","6702","0","142.8","111.7","-1.2","171"
"","Maharashtra","17437","0","386.5","131.6","0.5","573"
"","Goa","433","0","8.6","7.9","0.1","59"
"","DD","308","0","6.9","6.7","0.2","65"
"","DNH","767","0","17.6","17.8","-0.2","28"
"","Essar steel","517","0","10.3","9.7","0.6","204"
"SR","Andhra Pradesh","6096","0","134.8","14.5","-3.2","973"
"","Telangana","5794","0","127.7","71.7","0.8","296"
"","Karnataka","6658","0","137.7","47.9","-1.9","410"
"","Kerala","3002","0","55.2","42.9","0.6","247"
"","Tamil Nadu","12813","0","271.2","119.8","-2.5","665"
"","Pondy","304","0","6.5","7.0","-0.6","19"
"ER","Bihar","3068","100","65.7","65.5","-2.1","94"
"","DVC","2758","0","59.6","-28.0","1.8","252"
"","Jharkhand","950","0","17.5","16.3","-2.8","35"
"","Odisha","3767","0","78.5","31.2","2.0","356"
"","West Bengal","7972","0","166.2","45.4","2.2","338"
"","Sikkim","92","0","1.8","1.6","0.2","20"
"NER","Arunachal Pradesh","100","5","1.9","2.4","-0.5","42"
"","Assam","1442","104","26.8","18.9","1.8","184"
"","Manipur","132","5","2.1","2.4","-0.3","15"
"","Meghalaya","283","0","4.8","0.8","0.0","78"
"","Mizoram","73","3","1.2","1.2","-0.1","19"
"","Nagaland","101","4","1.8","2.0","-0.3","23"
"","Tripura","250","0","3.9","3.5","0.6","59"
