"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","537","1145","540","390","9","2621"
"Hydro","150","11","89","45","8","303"
"Nuclear","25","31","41","0","0","96"
"Gas, Naptha & Diesel","14","39","25","0","29","108"
"RES (Wind, Solar, Biomass & Others)","41","34","133","1","0","209"
"Total","767","1260","827","435","47","3337"
