"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","221.6","-162.5","-13.5","-42.9","-1.2","1.5"
"Actual(MU)","202.1","-162.3","-2.8","-31.7","-1.4","3.9"
"O/D/U/D(MU)","-19.5","0.2","10.7","11.3","-0.2","2.5"
