"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33508","39974","34483","15832","1916","125713"
"Peak Shortage (MW)","3129","207","1400","200","226","5162"
"Energy Met (MU)","697","974","868","326","29","2894"
"Hydro Gen(MU)","151","55","90","34","5","335"
"Wind Gen(MU)","3","18","18","----------","----------","39"
