"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4777","0","92.2","36.8","0.4","134"
"","Haryana","6371","0","117.9","47.8","1.7","347"
"","Rajasthan","10219","0","208.0","68.9","3.1","423"
"","Delhi","3903","0","69.6","46.3","0.4","286"
"","UP","10018","3785","237.7","76.7","2.1","380"
"","Uttarakhand","1865","75","36.5","25.6","1.2","150"
"","HP","1346","0","24.9","20.9","0.1","87"
"","J&K","1976","349","42.2","35.1","2.9","367"
"","Chandigarh","235","0","4.2","3.8","0.3","45"
"WR","Chhattisgarh","3099","146","67.8","30.0","-1.1","114"
"","Gujarat","11887","0","256.9","58.7","0.1","310"
"","MP","9631","0","183.9","95.6","-2.0","598"
"","Maharashtra","18147","207","370.5","107.0","-4.4","666"
"","Goa","387","0","7.7","7.3","-0.1","83"
"","DD","260","0","5.7","5.8","-0.1","16"
"","DNH","649","0","15.4","15.4","0.3","6"
"","Essar steel","404","0","8.4","8.0","0.3","69"
"SR","Andhra Pradesh","5925","0","134.9","26.0","1.4","262"
"","Telangana","6506","0","128.9","68.7","3.6","358"
"","Karnataka","8295","450","179.3","29.6","2.5","350"
"","Kerala","3364","125","61.1","43.2","2.2","223"
"","Tamil Nadu","11782","630","251.1","105.0","-1.6","344"
"","Pondy","303","0","5.6","5.7","-0.1","44"
"ER","Bihar","2420","100","53.5","50.9","2.6","230"
"","DVC","2490","0","58.0","-24.0","-1.3","200"
"","Jharkhand","879","0","21.1","12.6","0.5","100"
"","Odisha","3337","0","63.4","19.6","3.5","350"
"","West Bengal","6354","0","114.7","19.5","2.6","270"
"","Sikkim","103","0","1.7","1.0","0.7","30"
"NER","Arunachal Pradesh","111","2","1.7","1.4","0.3","39"
"","Assam","1140","151","21.0","13.5","2.6","154"
"","Manipur","133","3","1.8","2.0","-0.2","44"
"","Meghalaya","335","5","5.2","5.3","-1.3","24"
"","Mizoram","86","1","1.2","1.1","0.1","23"
"","Nagaland","120","2","2.6","1.6","0.6","19"
"","Tripura","195","9","2.7","0.6","-0.1","42"
