"Share of RES in total generation (%)","8.85","5.20","17.89","0.17","0.07","8.48"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.03","9.18","28.51","7.02","8.00","18.41"
