"","NR","WR","SR","ER","NER","All India"
"Coal","569","991","433","430","12","2435"
"Lignite","22","12","45","0","0","79"
"Hydro","292","110","156","135","21","714"
"Nuclear","27","26","60","0","0","113"
"Gas, Naptha & Diesel","40","69","16","0","28","153"
"RES (Wind, Solar, Biomass & Others)","50","48","163","2","0","263"
"Total","1000","1255","874","568","60","3757"
