"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6700","0","146.9","87.7","1.4","174"
"","Haryana","6183","208","136.5","67.7","1.0","204"
"","Rajasthan","7164","0","154.3","78.8","-4.7","0"
"","Delhi","4226","0","90.3","62.8","1.6","264"
"","UP","10432","2695","218.6","94.9","2.0","644"
"","Uttarakhand","1589","75","30.9","13.4","2.2","238"
"","HP","1261","0","24.4","9.2","1.2","501"
"","J&K","1683","100","32.4","16.4","2.7","213"
"","Chandigarh","233","0","4.7","4.4","0.3","51"
"WR","Chhattisgarh","2729","19","59.9","8.5","0.4","457"
"","Gujarat","9497","17","201.9","27.3","-0.5","586"
"","MP","6446","0","124.9","45.7","-6.4","187"
"","Maharashtra","15803","62","349.7","99.6","-4.6","396"
"","Goa","406","0","8.5","7.2","1.0","24"
"","DD","263","0","6.1","6.5","-0.3","19"
"","DNH","637","0","14.9","13.6","1.3","186"
"","Essar steel","347","0","6.5","6.3","0.3","51"
"SR","Andhra Pradesh","9570","2000","202.2","100.5","1.7","651"
"","Karnataka","7793","300","157.6","12.8","-0.4","240"
"","Kerala","3116","150","56.8","19.8","1.1","297"
"","Tamil Nadu","11156","657","246.2","76.7","-1.4","287"
"","Pondy","298","30","5.9","5.9","0.0","46"
"ER","Bihar","2152","150","42.3","41.1","1.1","500"
"","DVC","2644","0","55.9","-21.4","0.0","380"
"","Jharkhand","881","0","19.3","10.0","0.1","120"
"","Odisha","3666","0","68.9","7.3","-2.0","100"
"","West Bengal","6568","0","120.9","27.3","7.5","750"
"","Sikkim","90","0","1.5","1.1","0.4","21"
"NER","Arunachal Pradesh","99","1","1.2","1.6","-0.3","62"
"","Assam","1182","107","21.3","14.2","1.2","124"
"","Manipur","100","5","1.4","2.0","-0.6","14"
"","Meghalaya","236","1","4.5","0.7","-0.5","95"
"","Mizoram","56","6","1.1","1.1","-0.3","5"
"","Nagaland","92","2","1.4","1.3","-0.1","20"
"","Tripura","220","0","3.5","1.4","-0.1","15"
