"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","597","1284","583","389","4","2858"
"Hydro","152","33","100","75","16","376"
"Nuclear","24","27","45","0","0","97"
"Gas, Naptha & Diesel","55","79","25","0","29","188"
"RES (Wind, Solar, Biomass & Others)","46","40","125","1","0","212"
"Total","875","1463","878","465","48","3730"
