"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","32393","35277","32111","15161","1707","116649"
"Peak Shortage (MW)","1747","156","2038","0","356","4297"
"Energy Met (MU)","708","801","750","291","29","2578"
"Hydro Gen(MU)","109","49","81","21","4","262"
"Wind Gen(MU)","7","14","11","----------","----------","32"
