"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39984","44679","37550","17611","2285","142109"
"Peak Shortage (MW)","684","23","0","152","19","878"
"Energy Met (MU)","828","1039","864","329","39","3099"
"Hydro Gen(MU)","108","45","50","19","11","233"
"Wind Gen(MU)","14","15","21","----------","----------","50"
"Solar Gen (MU)*","3.23","11.61","19.20","0.04","0.02","34"
