"Share of RES in total generation (%)","8.02","5.06","20.19","0.10","0.11","8.58"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","24.48","9.02","32.03","4.85","15.88","17.61"
