"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.05","2.31","15.63","17.99","47.92","34.10"
"SR GRID","0.00","0.05","2.31","15.63","17.99","47.92","B. Frequency Profile (%)34.10"
