"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4523","0","91.5","62.7","0.2","169"
"","Haryana","5826","0","99.3","72.8","-0.4","194"
"","Rajasthan","7540","0","166.5","57.5","0.3","166"
"","Delhi","3595","0","75.4","55.8","2.0","271"
"","UP","10470","2435","232.0","96.6","-0.4","329"
"","Uttarakhand","1629","150","33.9","20.6","2.2","182"
"","HP","1271","0","24.6","11.3","0.8","161"
"","J&K","1845","369","37.1","24.3","0.3","227"
"","Chandigarh","198","0","3.8","3.7","0.3","25"
"WR","Chhattisgarh","3690","96","82.7","28.3","-0.3","397"
"","Gujarat","13491","0","299.9","59.4","6.1","521"
"","MP","6877","0","140.1","75.1","-2.1","579"
"","Maharashtra","18379","584","391.9","100.6","-3.6","1198"
"","Goa","427","0","9.1","7.6","0.9","111"
"","DD","290","0","6.6","6.1","0.5","98"
"","DNH","691","0","16.3","16.1","0.6","184"
"","Essar steel","465","0","10.3","9.7","0.6","128"
"SR","Andhra Pradesh","5728","0","129.8","23.8","3.3","396"
"","Telangana","5535","0","121.6","79.2","1.1","358"
"","Karnataka","8127","400","170.1","30.3","2.5","346"
"","Kerala","3337","125","64.0","39.4","2.0","230"
"","Tamil Nadu","11070","903","255.1","109.3","-1.1","448"
"","Pondy","319","0","6.9","7.2","-0.2","28"
"ER","Bihar","2550","-100","53.3","50.7","0.2","200"
"","DVC","2600","0","57.5","-13.5","0.2","300"
"","Jharkhand","1014","0","22.0","10.3","-0.5","60"
"","Odisha","3847","0","77.2","20.5","0.9","250"
"","West Bengal","6706","0","138.5","38.4","0.6","50"
"","Sikkim","83","0","1.3","1.4","-0.2","0"
"NER","Arunachal Pradesh","83","5","1.2","1.2","-0.1","39"
"","Assam","1165","150","21.9","14.4","3.5","180"
"","Manipur","127","6","2.0","2.1","-0.1","46"
"","Meghalaya","276","8","4.6","3.6","-0.2","55"
"","Mizoram","76","3","1.2","1.0","0.2","29"
"","Nagaland","106","4","2.0","1.6","0.4","33"
"","Tripura","230","0","3.0","1.2","-0.5","64"
