"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","102.8","-110.5","50.3","-52.1","9.8","0.3"
"Actual(MU)","92.9","-107.6","40.8","-42.6","10.1","-6.4"
"O/D/U/D(MU)","-9.9","2.9","-9.5","9.5","0.3","-6.7"
