"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","180.5","-166.6","70.0","-97.7","-2.0","-15.7"
"Actual(MU)","182.7","-172.3","60.8","-87.4","-4.7","-20.9"
"O/D/U/D(MU)","2.2","-5.7","-9.2","10.3","-2.7","-5.2"
