"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6800","0","154.2","81.3","0.3","220"
"","Haryana","7182","0","142.2","104.2","-0.6","450"
"","Rajasthan","9612","161","202.3","65.8","-1.3","215"
"","Delhi","5249","0","106.2","89.3","0.2","282"
"","UP","14088","590","322.6","141.8","0.1","366"
"","Uttarakhand","1844","40","38.7","22.6","0.3","142"
"","HP","1227","4","25.0","7.4","1.8","240"
"","J&K","2159","540","44.5","17.5","5.7","525"
"","Chandigarh","274","0","5.4","5.4","0.3","25"
"WR","Chhattisgarh","3229","0","76.2","23.5","1.5","464"
"","Gujarat","14113","0","319.0","82.7","-0.3","453"
"","MP","7575","37","167.3","113.9","-2.5","509"
"","Maharashtra","19087","0","429.1","134.2","3.1","333"
"","Goa","461","0","10.3","8.8","1.0","67"
"","DD","288","0","6.5","6.4","0.1","22"
"","DNH","739","0","16.9","17.3","-0.4","5"
"","Essar steel","570","0","11.9","10.9","1.1","249"
"SR","Andhra Pradesh","7060","0","150.9","16.3","2.7","662"
"","Telangana","5807","0","128.8","78.1","-0.1","316"
"","Karnataka","8141","0","171.7","58.9","0.8","429"
"","Kerala","3399","0","66.5","52.6","1.5","206"
"","Tamil Nadu","14346","0","309.7","155.2","2.3","608"
"","Pondy","356","0","7.7","8.1","-0.4","1"
"ER","Bihar","3318","200","60.1","61.8","-4.3","280"
"","DVC","3037","0","65.1","-32.6","0.2","325"
"","Jharkhand","1043","0","19.7","14.4","-0.2","156"
"","Odisha","3806","0","74.9","27.3","0.4","300"
"","West Bengal","7603","0","156.9","43.8","-0.3","356"
"","Sikkim","95","0","1.2","1.5","-0.2","25"
"NER","Arunachal Pradesh","109","5","1.8","1.8","0.0","31"
"","Assam","1412","77","26.0","19.7","2.4","296"
"","Manipur","122","3","1.8","1.8","0.0","58"
"","Meghalaya","253","0","3.8","2.5","0.4","70"
"","Mizoram","77","4","1.2","1.0","0.1","34"
"","Nagaland","97","6","2.0","1.9","0.0","25"
"","Tripura","189","12","3.6","3.1","0.4","98"
