"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.90","6.08","29.32","37.64","52.95","9.76"
"SR GRID","0.00","1.90","6.08","29.32","37.64","52.95","B. Frequency Profile (%)9.76"
