"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.30","6.09","19.25","25.66","53.75","20.59"
"SR GRID","0.00","0.30","6.09","19.25","25.66","53.75","B. Frequency Profile (%)20.59"
