"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","34358","38053","34577","17026","2023","126037"
"Peak Shortage (MW)","1016","131","1200","498","239","3084"
"Energy Met (MU)","735","904","829","337","36","2841"
"Hydro Gen(MU)","116","35","76","21","4","252"
"Wind Gen(MU)","15","41","29","----------","----------","85"
