"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.09","0.24","7.81","8.15","66.19","25.66"
"SR GRID","0.00","0.09","0.24","7.81","8.15","66.19","B. Frequency Profile (%)25.66"
