"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5432","0","101.5","31.4","1.3","245"
"","Haryana","6631","0","120.6","60.5","-0.7","321"
"","Rajasthan","10605","60","222.6","64.2","3.8","316"
"","Delhi","3857","0","66.1","52.9","-0.6","269"
"","UP","11785","1920","240.6","99.1","2.8","560"
"","Uttarakhand","1925","0","34.5","22.2","2.7","289"
"","HP","1397","0","25.2","20.7","1.2","130"
"","J&K","2049","512","44.2","38.3","0.7","152"
"","Chandigarh","241","0","4.0","3.7","0.3","67"
"WR","Chhattisgarh","3374","96","73.2","21.6","-0.8","175"
"","Gujarat","12679","0","271.4","50.0","1.9","424"
"","MP","10044","0","193.9","113.6","-1.0","366"
"","Maharashtra","18232","9","366.7","77.2","2.5","774"
"","Goa","399","0","7.8","7.1","0.0","48"
"","DD","281","0","5.6","5.4","0.2","37"
"","DNH","678","0","14.6","14.6","0.0","195"
"","Essar steel","389","0","7.5","7.0","0.5","136"
"SR","Andhra Pradesh","6621","0","134.4","13.2","-0.9","562"
"","Telangana","6007","0","131.9","87.2","3.4","296"
"","Karnataka","8981","800","189.6","42.3","2.3","298"
"","Kerala","3545","0","65.4","49.0","1.2","178"
"","Tamil Nadu","13345","0","275.8","127.5","1.8","485"
"","Pondy","310","0","6.0","6.1","-0.1","44"
"ER","Bihar","3262","0","64.1","63.7","-1.9","170"
"","DVC","3035","0","60.1","-17.9","-1.0","120"
"","Jharkhand","928","0","19.9","14.9","0.7","100"
"","Odisha","3850","0","69.1","21.2","-0.6","250"
"","West Bengal","6931","0","114.4","27.6","-3.0","180"
"","Sikkim","122","0","1.7","1.4","0.3","25"
"NER","Arunachal Pradesh","112","2","1.9","1.5","0.5","33"
"","Assam","1319","23","21.9","15.1","2.1","151"
"","Manipur","151","3","2.5","2.4","0.1","29"
"","Meghalaya","334","1","5.3","4.8","-0.8","21"
"","Mizoram","97","1","1.5","1.1","0.4","44"
"","Nagaland","113","2","2.2","1.5","0.6","34"
"","Tripura","214","0","3.1","-0.9","0.2","21"
