"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","199.4","-196.1","103.5","-106.2","-0.7","-0.1"
"Actual(MU)","184.3","-196.1","114.6","-111.6","0.4","-8.4"
"O/D/U/D(MU)","-15.1","0.0","11.1","-5.4","1.1","-8.3"
