"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","125.5","-164.9","108.9","-69.4","-0.1","0.0"
"Actual(MU)","115.5","-168.4","115.7","-64.3","-1.0","-2.6"
"O/D/U/D(MU)","-10.0","-3.5","6.7","5.1","-0.8","-2.5"
