"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7258","0","155.4","70.6","0.4","123"
"","Haryana","7125","0","140.4","83.8","-0.8","201"
"","Rajasthan","8834","0","196.2","64.2","0.4","319"
"","Delhi","3884","0","74.2","60.8","-1.3","112"
"","UP","12361","3300","272.4","119.4","-0.1","351"
"","Uttarakhand","1504","0","32.5","13.6","0.8","197"
"","HP","1103","0","21.9","10.7","-0.5","97"
"","J&K","1961","490","38.0","23.6","0.7","278"
"","Chandigarh","206","0","3.9","4.1","0.3","9"
"WR","Chhattisgarh","3898","96","91.9","38.1","0.8","190"
"","Gujarat","14110","0","313.2","73.3","-1.9","445"
"","MP","8215","0","184.7","111.3","-2.7","233"
"","Maharashtra","17782","467","393.3","125.7","-3.5","473"
"","Goa","408","0","8.6","8.2","0.1","28"
"","DD","257","0","6.8","6.1","0.7","32"
"","DNH","585","0","13.6","14.0","-0.4","11"
"","Essar steel","256","0","3.1","2.7","0.5","84"
"SR","Andhra Pradesh","5680","0","125.2","17.7","1.6","552"
"","Telangana","5770","0","132.6","92.9","-2.3","420"
"","Karnataka","6360","1000","141.0","30.5","0.7","572"
"","Kerala","3261","0","58.7","42.8","1.4","349"
"","Tamil Nadu","10885","0","244.5","117.0","5.3","350"
"","Pondy","253","0","6.4","5.9","0.6","22"
"ER","Bihar","3389","0","69.0","66.9","-0.1","460"
"","DVC","2510","0","58.2","-13.7","0.0","200"
"","Jharkhand","1076","0","23.7","12.5","0.0","80"
"","Odisha","3366","0","73.1","19.7","2.8","320"
"","West Bengal","7378","0","160.8","59.9","3.3","395"
"","Sikkim","76","0","1.1","0.5","0.6","27"
"NER","Arunachal Pradesh","102","5","1.7","1.5","0.2","49"
"","Assam","1224","214","26.8","16.9","3.3","200"
"","Manipur","124","6","2.1","2.1","0.0","44"
"","Meghalaya","290","0","3.4","1.0","-1.7","31"
"","Mizoram","66","4","1.1","1.1","0.0","18"
"","Nagaland","107","5","1.5","1.2","0.2","76"
"","Tripura","254","0","4.3","1.3","1.2","86"
