"Share of RES in total generation (%)","8.13","12.49","33.29","0.12","0.08","14.27"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.58","15.79","49.83","21.94","43.58","31.55"
