"","NR","WR","SR","ER","NER","All India"
"Coal","503","1193","449","415","12","2571"
"Lignite","18","13","46","0","0","78"
"Hydro","117","35","87","32","8","280"
"Nuclear","29","37","44","0","0","110"
"Gas, Naptha & Diesel","27","38","17","0","24","106"
"RES (Wind, Solar, Biomass & Others)","82","86","151","1","0","320"
"Total","775","1402","794","449","44","3464"
