"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","568","1150","552","454","9","2732"
"Hydro","98","22","50","23","7","199"
"Nuclear","29","24","69","0","0","122"
"Gas, Naptha & Diesel","35","48","19","0","24","127"
"RES (Wind, Solar, Biomass & Others)","42","36","129","2","0","209"
"Total","771","1280","820","478","40","3389"
