"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8647","1015","198.4","126.6","-0.6","70"
"","Haryana","7348","0","159.2","118.6","-4.3","235"
"","Rajasthan","5970","0","135.9","59.0","-4.1","141"
"","Delhi","4508","0","96.9","78.7","-3.9","201"
"","UP","11629","1900","250.9","131.7","-3.5","184"
"","Uttarakhand","1420","80","28.9","15.8","-0.3","165"
"","HP","1153","0","24.7","1.5","-1.0","40"
"","J&K","1594","100","31.0","18.4","-1.2","168"
"","Chandigarh","319","0","6.3","6.4","-0.1","13"
"WR","Chhattisgarh","2564","27","55.5","19.9","-1.6","260"
"","Gujarat","8827","49","190.9","44.5","2.8","558"
"","MP","5281","0","105.4","28.1","-1.8","265"
"","Maharashtra","13557","50","295.5","78.4","5.7","1067"
"","Goa","378","0","7.7","7.7","-0.4","59"
"","DD","250","0","5.9","5.9","0.0","52"
"","DNH","639","15","14.8","14.0","0.8","65"
"","Essar steel","426","5","9.2","9.4","-0.2","0"
"SR","Andhra Pradesh","10367","500","220.2","61.6","1.6","349"
"","Karnataka","6573","400","137.5","4.5","-2.1","266"
"","Kerala","3024","0","55.6","19.3","1.5","335"
"","Tamil Nadu","11794","566","258.5","73.0","1.5","436"
"","Pondy","304","30","6.5","6.4","0.1","40"
"ER","Bihar","2031","0","41.7","39.2","2.4","305"
"","DVC","2468","350","55.4","-21.0","2.8","450"
"","Jharkhand","946","0","18.9","14.9","-1.9","275"
"","Odisha","3548","0","67.0","8.9","2.0","385"
"","West Bengal","6692","0","127.8","34.4","2.4","455"
"","Sikkim","87","0","1.3","1.0","0.2","30"
"NER","Arunachal Pradesh","80","5","1.1","1.5","-0.4","18"
"","Assam","1125","184","21.0","14.8","2.2","279"
"","Manipur","95","6","1.2","2.0","-0.8","29"
"","Meghalaya","252","13","4.6","0.1","0.2","98"
"","Mizoram","54","2","1.0","1.0","0.0","6"
"","Nagaland","96","1","1.4","1.2","-0.2","19"
"","Tripura","175","23","3.2","1.3","0.2","44"
