"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","219.6","-253.6","107.0","-77.5","4.5","0.0"
"Actual(MU)","201.6","-245.4","112.9","-66.6","3.7","6.2"
"O/D/U/D(MU)","-18.0","8.2","6.0","10.8","-0.8","6.1"
