"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.57","13.97","15.54","66.97","18.10"
"SR GRID","0.00","0.00","1.57","13.97","15.54","66.97","18.10"
