"","NR","WR","SR","ER","NER","All India"
"Coal","486","1017","437","403","8","2351"
"Lignite","17","13","32","0","0","62"
"Hydro","358","18","41","119","29","566"
"Nuclear","27","30","55","0","0","112"
"Gas, Naptha & Diesel","30","40","10","0","29","110"
"RES (Wind, Solar, Biomass & Others)","104","214","274","2","0","594"
"Total","1023","1331","850","523","67","3794"
